CUSP_ID,NZMGE,NZMGN,ELAPSED_DAYS,MAG,DEPTH,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND
3367178,2418630,5738201,1.795619637,2.734,5,2010,9,5,11,41,22.82765
3367179,2460739,5735417,1.798070477,2.414,5,2010,9,5,11,44,54.5802
3367184,2452462,5734172,1.808097045,3.58,9.0612,2010,9,5,11,59,20.87569
3367185,2442706,5733007,1.809765066,2.72,5,2010,9,5,12,1,44.99265
3372976,2455204,5732739,1.811590161,2.699,5,2010,9,5,12,4,22.68089
3367186,2454928,5731444,1.8127581,2.628,5,2010,9,5,12,6,3.59087
3367188,2427808,5770419,1.816029079,2.631,5,2010,9,5,12,10,46.20338
3367190,2469877,5732516,1.820066871,4.245,6.8761,2010,9,5,12,16,35.06865
3372833,2447403,5728649,1.821324726,2.53,5,2010,9,5,12,18,23.74734
3372900,2438240,5728272,1.822840937,2.734,5,2010,9,5,12,20,34.74792
3372906,2454134,5738845,1.823100739,2.664,5,2010,9,5,12,20,57.19481
3372908,2440411,5737143,1.824552599,2.654,5,2010,9,5,12,23,2.63557
3373324,2446339,5730683,1.83397116,2.75,5,2010,9,5,12,36,36.39919
3367199,2460877,5733631,1.837786192,3.011,5,2010,9,5,12,42,6.01798
3367200,2460424,5730823,1.839301469,2.747,5,2010,9,5,12,44,16.9379
3367201,2468891,5732627,1.841854532,2.918,5,2010,9,5,12,47,57.52256
3367203,2443521,5747107,1.84472708,3.7,5.499,2010,9,5,12,52,5.71071
3367204,2441838,5733080,1.84686351,2.712,5,2010,9,5,12,55,10.29826
3367205,2442162,5738053,1.848728129,2.82,5,2010,9,5,12,57,51.40134
3367206,2456092,5732303,1.850121322,2.747,5,2010,9,5,12,59,51.77324
3367207,2457571,5734336,1.852185721,2.601,5,2010,9,5,13,2,50.13728
3367208,2460259,5737636,1.853858164,2.661,5,2010,9,5,13,5,14.63633
3367211,2456796,5735070,1.860007053,2.675,5,2010,9,5,13,14,5.90035
3367212,2430979,5732210,1.86177274,2.846,5,2010,9,5,13,16,38.45573
3367214,2434921,5733833,1.865765962,2.778,5,2010,9,5,13,22,23.47014
3373395,2460108,5732170,1.873825658,2.682,5,2010,9,5,13,33,59.82788
3367220,2458655,5737078,1.876971683,2.684,5,2010,9,5,13,38,31.64439
3367222,2441620,5735432,1.880442742,2.857,5,2010,9,5,13,43,31.54391
3367223,2420010,5736742,1.882800814,3.108,5,2010,9,5,13,46,55.2813
3367226,2455265,5733809,1.885822794,2.773,5,2010,9,5,13,51,16.38043
3367229,2461136,5732466,1.890375508,3.06,5,2010,9,5,13,57,49.73491
3367234,2456360,5734793,1.898044909,2.799,5,2010,9,5,14,8,52.37111
3367239,2433898,5774948,1.905983648,2.738,5,2010,9,5,14,20,18.27815
3374631,2456018,5735169,1.906220364,2.726,5,2010,9,5,14,20,38.73043
3374635,2451003,5736491,1.907075992,2.729,5,2010,9,5,14,21,52.65669
3367249,2422352,5738455,1.923924377,2.906,12,2010,9,5,14,46,8.35717
3374649,2438318,5732524,1.924233147,2.812,5,2010,9,5,14,46,35.03486
3367251,2462914,5730854,1.927125319,2.923,12,2010,9,5,14,50,44.91855
3367252,2458033,5732616,1.929266571,2.705,5,2010,9,5,14,53,49.9227
3367253,2455822,5723518,1.934878868,2.695,5,2010,9,5,15,1,54.82516
3367257,2451946,5737050,1.937912225,2.775,12,2010,9,5,15,6,16.90726
3367258,2466935,5731204,1.939177041,3.012,5,2010,9,5,15,8,6.18731
3374722,2453856,5735823,1.940776096,2.714,5,2010,9,5,15,10,24.34569
3367259,2447448,5730587,1.945638261,2.655,5,2010,9,5,15,17,24.43677
3375011,2461507,5732336,1.946713036,3.09,5,2010,9,5,15,18,57.2973
3367262,2442239,5732998,1.947157189,3.698,8.8392,2010,9,5,15,19,35.67212
3367265,2452987,5736597,1.950803561,2.699,5,2010,9,5,15,24,50.71864
3375046,2449458,5733459,1.952391474,2.705,5,2010,9,5,15,27,7.91431
3375052,2442901,5745929,1.952756696,3.068,6.0042,2010,9,5,15,27,39.46955
3367266,2460784,5740447,1.95534113,3.09,5,2010,9,5,15,31,22.76458
3367268,2443148,5743086,1.958693836,2.757,5,2010,9,5,15,36,12.43843
3367269,2444284,5750395,1.960003579,3.238,5,2010,9,5,15,38,5.6002
3375219,2461107,5735840,1.961094419,2.646,5,2010,9,5,15,39,39.84882
3367274,2448227,5733125,1.969756682,2.891,12,2010,9,5,15,52,8.26832
3375223,2455831,5733288,1.970318179,2.896,5,2010,9,5,15,52,56.78162
3367275,2442849,5737645,1.972698952,2.445,5,2010,9,5,15,56,22.48048
3375228,2420781,5738133,1.972902606,2.821,5,2010,9,5,15,56,40.07613
3375237,2458516,5733498,1.973150541,2.883,5,2010,9,5,15,57,1.49773
3367277,2444645,5739282,1.977396935,3.195,5,2010,9,5,16,3,8.38615
3367278,2417674,5737138,1.979687547,4.572,8.2343,2010,9,5,16,6,26.29508
3367280,2453596,5739806,1.982236069,3.576,4.4982,2010,9,5,16,10,6.48733
3375619,2445364,5739728,1.982483265,3.744,9.1612,2010,9,5,16,10,27.84509
3375623,2424144,5768779,1.982781525,3.786,8.2679,2010,9,5,16,10,53.61477
3375633,2425932,5768931,1.983031494,3.271,6.022,2010,9,5,16,11,15.21208
3375816,2452883,5734057,1.983365905,2.93,12,2010,9,5,16,11,44.10522
3375810,2456215,5732946,1.983794322,2.584,5,2010,9,5,16,12,21.12042
3375639,2459739,5739518,1.984181997,3.326,10.1556,2010,9,5,16,12,54.61551
3367284,2417734,5734639,1.989987359,2.978,5,2010,9,5,16,21,16.19884
3375825,2428543,5764144,1.993021718,2.616,12,2010,9,5,16,25,38.3674
3367287,2441738,5733938,1.99316867,3.276,8.2569,2010,9,5,16,25,51.06405
3367288,2419490,5734095,1.994596809,3.195,5,2010,9,5,16,27,54.45533
3367289,2418391,5737741,1.997138877,2.764,5,2010,9,5,16,31,34.08992
3367292,2419063,5737282,2.002980034,2.692,5,2010,9,5,16,39,58.7659
3367293,2457471,5734748,2.004893363,2.681,5,2010,9,5,16,42,44.07756
3376149,2458810,5737184,2.006765821,2.675,5,2010,9,5,16,45,25.85796
3376153,2456851,5734111,2.008592082,2.663,5,2010,9,5,16,48,3.6469
3367295,2441552,5732310,2.010447312,3.059,5,2010,9,5,16,50,43.93872
3367297,2447075,5729739,2.0119247,2.423,5,2010,9,5,16,52,51.58508
3376162,2417308,5734720,2.013336809,2.82,5,2010,9,5,16,54,53.59127
3367300,2446533,5734437,2.018406022,2.365,5,2010,9,5,17,2,11.57127
3376174,2460849,5739054,2.019181489,2.968,5,2010,9,5,17,3,18.57161
3367302,2462882,5734088,2.022283078,3.677,9.1832,2010,9,5,17,7,46.54897
3367303,2452573,5731027,2.02402742,2.933,5,2010,9,5,17,10,17.26007
3367304,2419148,5735405,2.026031743,3.038,5,2010,9,5,17,13,10.43355
3367305,2461836,5735842,2.029540106,4.113,9.7652,2010,9,5,17,18,13.55618
3376710,2445419,5736845,2.030628172,2.564,5,2010,9,5,17,19,47.56508
3376734,2443653,5735097,2.030940844,3.691,11.277,2010,9,5,17,20,14.57994
3376916,2440629,5746175,2.031601585,2.769,9.1412,2010,9,5,17,21,11.66797
3376922,2442649,5746685,2.031844875,3.413,6.1072,2010,9,5,17,21,32.68817
3367309,2415777,5737002,2.034469747,3.258,6.4691,2010,9,5,17,25,19.47711
3367314,2459891,5715856,2.042918697,3.161,5,2010,9,5,17,37,29.46645
3376944,2478294,5732478,2.044005386,3.378,5,2010,9,5,17,39,3.35638
3367316,2437202,5735702,2.046199527,3.607,8.3876,2010,9,5,17,42,12.93013
3377329,2460456,5738244,2.050804267,3.105,5,2010,9,5,17,48,50.77962
3367320,2459255,5731860,2.054351739,2.759,5,2010,9,5,17,53,57.2812
3367324,2422594,5736408,2.060685002,2.663,5,2010,9,5,18,3,4.47517
3367327,2442297,5738766,2.066124667,2.718,5,2010,9,5,18,10,54.4622
3367329,2420225,5737442,2.068495056,3.018,5,2010,9,5,18,14,19.26382
3367330,2441824,5749900,2.069764416,2.515,5,2010,9,5,18,16,8.93649
3367331,2446987,5733024,2.073463831,3.199,5,2010,9,5,18,21,28.56598
3378555,2460532,5731425,2.074430107,3.052,5,2010,9,5,18,22,52.0522
3367335,2455772,5734712,2.078444091,3.154,5,2010,9,5,18,28,38.86046
3367336,2468647,5734881,2.081351658,2.824,5,2010,9,5,18,32,50.07424
3378585,2457349,5735655,2.082393375,2.502,5,2010,9,5,18,34,20.07857
3379108,2445711,5728603,2.085969818,2.806,5,2010,9,5,18,39,29.08328
3378657,2460205,5714536,2.091802512,2.716,5,2010,9,5,18,47,53.02803
3367342,2442902,5733710,2.09213365,3.248,5,2010,9,5,18,48,21.63838
3367345,2445708,5729917,2.096089563,2.716,5,2010,9,5,18,54,3.42927
3379121,2458729,5733116,2.100505104,2.916,5,2010,9,5,19,0,24.93195
3367349,2461635,5740953,2.103911435,2.756,5,2010,9,5,19,5,19.239
3379137,2456157,5728753,2.104161327,2.892,5,2010,9,5,19,5,40.82965
3367350,2458346,5736586,2.105917107,2.98,5,2010,9,5,19,8,12.52902
3367352,2473496,5735824,2.108294726,3.05,5,2010,9,5,19,11,37.95528
3367355,2468761,5732259,2.112911445,3.817,7.3974,2010,9,5,19,18,16.83987
3379423,2448702,5731515,2.114306017,3.065,5,2010,9,5,19,20,17.33087
3367363,2437646,5745541,2.126381189,2.758,5,2010,9,5,19,37,40.62569
3379443,2451976,5737390,2.12678725,2.832,5,2010,9,5,19,38,15.7094
3379449,2464319,5728709,2.127285054,2.751,5,2010,9,5,19,38,58.71964
3367367,2446519,5729751,2.131228512,2.733,5,2010,9,5,19,44,39.43442
3367368,2440031,5730492,2.132720329,2.791,5,2010,9,5,19,46,48.32741
3367370,2460547,5739975,2.1348295,3.344,7.5367,2010,9,5,19,49,50.55975
3367376,2468295,5735375,2.146308615,2.536,12,2010,9,5,20,6,22.35532
3379606,2444952,5741621,2.146655986,3.258,5.4058,2010,9,5,20,6,52.3682
3379614,2458933,5728471,2.147066263,2.941,5,2010,9,5,20,7,27.81612
3367382,2438580,5740836,2.160090966,2.665,5,2010,9,5,20,26,13.15045
3367383,2439590,5735567,2.161236167,2.725,5,2010,9,5,20,27,52.09584
3367384,2456920,5732699,2.163170732,3.092,5,2010,9,5,20,30,39.24222
3367386,2465864,5729057,2.166938831,2.905,5,2010,9,5,20,36,4.80595
3380137,2417266,5736447,2.173561335,2.675,5,2010,9,5,20,45,36.9903
3367389,2444808,5735845,2.174026909,2.658,5,2010,9,5,20,46,17.21596
3367391,2420196,5735451,2.17761993,2.884,5,2010,9,5,20,51,27.65291
3367392,2438336,5767619,2.179498949,3.242,5,2010,9,5,20,54,10.00015
3367394,2437215,5736240,2.183290193,3.344,8.2176,2010,9,5,20,59,37.56363
3367395,2441942,5731999,2.185001151,2.641,5,2010,9,5,21,2,5.39041
3367397,2464377,5727899,2.189368897,2.966,5,2010,9,5,21,8,22.76371
3367398,2425075,5738614,2.191064931,2.922,5,2010,9,5,21,10,49.30099
3367400,2468809,5719874,2.194979492,2.693,5,2010,9,5,21,16,27.51913
3367404,2449494,5734363,2.200067694,3.47,9.3424,2010,9,5,21,23,47.13977
3367405,2432713,5732784,2.201456267,3.179,5,2010,9,5,21,25,47.11245
3367406,2419051,5735253,2.203382802,3.029,5,2010,9,5,21,28,33.56508
3367407,2463687,5735137,2.205559082,3.571,9.4608,2010,9,5,21,31,41.59566
3380432,2437615,5733639,2.206485516,2.679,5,2010,9,5,21,33,1.63957
3367413,2460559,5733724,2.215881321,3.564,6.3481,2010,9,5,21,46,33.4371
3380632,2440284,5747666,2.216353392,3.152,5,2010,9,5,21,47,14.22406
3380634,2457099,5728558,2.216682563,2.817,5,2010,9,5,21,47,42.66446
3380638,2417713,5735982,2.216942153,2.932,5,2010,9,5,21,48,5.09298
3367415,2433395,5732228,2.220701726,2.829,5,2010,9,5,21,53,29.92012
3367416,2441580,5748440,2.222242746,2.739,5,2010,9,5,21,55,43.06428
3367417,2442946,5731928,2.224183004,2.961,5,2010,9,5,21,58,30.70255
3380645,2442450,5732305,2.225031002,3.038,5,2010,9,5,21,59,43.96956
3367418,2437014,5734437,2.22696631,3.144,5,2010,9,5,22,2,31.18016
3367419,2438343,5751305,2.228633837,3.211,5,2010,9,5,22,4,55.25447
3367420,2445123,5728052,2.231082329,2.841,5,2010,9,5,22,8,26.80425
3367422,2441937,5733105,2.235995069,3.203,5,2010,9,5,22,15,31.26493
3367423,2464523,5734240,2.237252491,3.369,6.4059,2010,9,5,22,17,19.90617
3381110,2425198,5739665,2.23807786,2.738,5,2010,9,5,22,18,31.21812
3367424,2417186,5735999,2.240191774,3.098,5,2010,9,5,22,21,33.86028
3367428,2427069,5740089,2.246330809,3.122,5,2010,9,5,22,30,24.27288
3381431,2441165,5749731,2.246797247,2.738,5,2010,9,5,22,31,4.57316
3367435,2449708,5735074,2.258606443,3.597,7.3712,2010,9,5,22,48,4.8877
3367437,2460986,5739885,2.259936019,2.742,5,2010,9,5,22,49,59.76299
3367438,2461897,5732197,2.261453635,2.959,5,2010,9,5,22,52,10.88505
3367439,2438114,5747798,2.262785205,2.833,5,2010,9,5,22,54,5.93266
3367441,2470209,5744802,2.267557009,3.428,12,2010,9,5,23,0,58.21653
3367442,2416079,5736808,2.268766729,3.363,6.6241,2010,9,5,23,2,42.73639
3367443,2472435,5700041,2.270138038,3.171,5,2010,9,5,23,4,41.21743
3367450,2462127,5734842,2.280893407,3.382,7.9357,2010,9,5,23,20,10.48137
3367451,2444792,5730694,2.284791257,3.112,5,2010,9,5,23,25,47.25563
3367453,2442513,5748718,2.287841819,3.467,6.5566,2010,9,5,23,30,10.82417
3367458,2486638,5696630,2.294924536,2.917,22.562,2010,9,5,23,40,22.77087
3367459,2468623,5729995,2.297058307,2.943,5,2010,9,5,23,43,27.12868
3367465,2467305,5730017,2.310191122,3.257,8.4436,2010,9,6,0,2,21.80392
3367467,2463891,5735512,2.313753366,3.374,8.1694,2010,9,6,0,7,29.58178
3367468,2457506,5731211,2.315904013,3.037,12,2010,9,6,0,10,35.39774
3367470,2454117,5739218,2.321426772,3.644,7.7473,2010,9,6,0,18,32.56412
3367472,2434569,5733883,2.323980376,2.784,5,2010,9,6,0,22,13.19551
3367473,2462044,5734962,2.325302395,2.601,5,2010,9,6,0,24,7.41792
3367474,2460191,5731362,2.327959722,2.835,15.5441,2010,9,6,0,27,57.011
3367476,2452232,5738467,2.332906053,4.436,14.8021,2010,9,6,0,35,4.37401
3372368,2462087,5751049,2.339829995,2.624,5,2010,9,6,0,45,2.60259
3367482,2459269,5734398,2.341086723,2.692,5,2010,9,6,0,46,51.1839
3367483,2452078,5740744,2.342210825,2.747,5,2010,9,6,0,48,28.30626
3367488,2462143,5741241,2.35179903,3.338,6.4142,2010,9,6,1,2,16.72717
3367489,2422030,5737042,2.35314963,3.031,5,2010,9,6,1,4,13.41901
3371416,2447944,5733562,2.356172095,2.577,5,2010,9,6,1,8,34.56
3371410,2460175,5732942,2.356893712,2.948,5,2010,9,6,1,9,36.90768
3367491,2459483,5732345,2.356893272,2.884,5,2010,9,6,1,9,36.86972
3367497,2448848,5732852,2.368346267,2.478,5,2010,9,6,1,26,6.40849
3367498,2451082,5743784,2.369455195,2.274,23.7888,2010,9,6,1,27,42.21987
3367500,2460727,5738785,2.372904915,3.346,7.1027,2010,9,6,1,32,40.27565
3367501,2453812,5740699,2.375386898,2.926,5,2010,9,6,1,36,14.71895
3367502,2441323,5734848,2.376837843,3.256,5,2010,9,6,1,38,20.0806
3367503,2423344,5737183,2.380866068,2.93,5,2010,9,6,1,44,8.11925
3367507,2449681,5732421,2.387271584,3.213,5,2010,9,6,1,53,21.55588
3367508,2453487,5738540,2.388878629,2.565,5,2010,9,6,1,55,40.40455
3367511,2450653,5733184,2.395503905,2.997,5,2010,9,6,2,5,12.8284
3367512,2467384,5729486,2.396447476,3.649,8.3498,2010,9,6,2,6,34.35295
3372387,2465407,5729099,2.396445148,3.422,5,2010,9,6,2,6,34.15182
3367513,2461357,5736233,2.398415429,3.578,8.7143,2010,9,6,2,9,24.38403
3371436,2442245,5733704,2.399325556,3.114,5,2010,9,6,2,10,43.019
3367514,2441661,5743747,2.401313137,2.863,5,2010,9,6,2,13,34.74599
3371441,2465652,5718868,2.402750041,2.689,5,2010,9,6,2,15,38.89449
3367515,2456334,5735150,2.404073271,2.704,5,2010,9,6,2,17,33.22159
3372403,2460606,5717294,2.404660066,2.405,5,2010,9,6,2,18,23.9207
3367516,2419553,5739994,2.405656288,3.079,5,2010,9,6,2,19,49.99425
3372891,2443989,5732149,2.406828571,2.672,12,2010,9,6,2,21,31.27952
3367521,2462522,5733975,2.413076124,3.215,12,2010,9,6,2,30,31.06814
3367524,2443768,5736184,2.420741241,3.129,12,2010,9,6,2,41,33.3342
3367527,2466433,5728679,2.425420041,4.116,7.3601,2010,9,6,2,48,17.5825
3367529,2456168,5741511,2.429330336,3.318,5.7318,2010,9,6,2,53,55.43204
3367530,2447246,5734479,2.431230471,3.071,12,2010,9,6,2,56,39.60365
3372913,2459039,5736610,2.437324466,3.48,5,2010,9,6,3,5,26.12486
3367535,2461478,5737463,2.438905073,4.35,9.477,2010,9,6,3,7,42.6893
3367537,2443006,5743676,2.444478175,3.328,8.8632,2010,9,6,3,15,44.2053
3367538,2452871,5736482,2.446611961,3.128,5,2010,9,6,3,18,48.56444
3373464,2460710,5732470,2.452863191,2.479,5,2010,9,6,3,27,48.67071
3373473,2439301,5746838,2.453837191,2.542,5,2010,9,6,3,29,12.82428
3367543,2442820,5749052,2.45770457,4.254,5.8195,2010,9,6,3,34,46.96588
3367548,2464026,5714957,2.463789844,2.931,12,2010,9,6,3,43,32.73351
3367550,2448134,5735330,2.467731807,3.059,16.4471,2010,9,6,3,49,13.31915
3367551,2442013,5747696,2.469345061,3.315,5,2010,9,6,3,51,32.7043
3367552,2461561,5739937,2.471615316,3.758,6.3224,2010,9,6,3,54,48.8543
3367553,2439171,5751791,2.473725992,3.106,5,2010,9,6,3,57,51.21671
3367555,2443046,5749766,2.476179625,3.3,6.6942,2010,9,6,4,1,23.21055
3367556,2443289,5747991,2.479980881,2.673,5,2010,9,6,4,6,51.63907
3382935,2470790,5736202,2.480669763,3.287,5.684,2010,9,6,4,7,51.15854
3367561,2420748,5742406,2.488484042,2.317,5,2010,9,6,4,19,6.31219
3367562,2473405,5734812,2.489474605,3.628,7.117,2010,9,6,4,20,31.89686
3367564,2449119,5734933,2.494642853,2.71,7.4383,2010,9,6,4,27,58.4335
3382951,2459050,5739289,2.495287761,3.201,7.9907,2010,9,6,4,28,54.1535
3382949,2456711,5736707,2.495287091,3.334,2.3743,2010,9,6,4,28,54.09563
3367565,2442273,5747538,2.49723265,3.053,8.5652,2010,9,6,4,31,42.19198
3367567,2457978,5731357,2.49985018,2.832,5,2010,9,6,4,35,28.34651
3367569,2419508,5734656,2.502998436,2.702,5,2010,9,6,4,40,0.35584
3367570,2445275,5735017,2.504385805,3.223,5,2010,9,6,4,42,0.22452
3367573,2456469,5731793,2.508768844,3.225,12,2010,9,6,4,48,18.9191
3367578,2446436,5729236,2.517824243,2.365,5,2010,9,6,5,1,21.30561
3367583,2452603,5737431,2.52710924,2.453,5,2010,9,6,5,14,43.52934
3367585,2452494,5740285,2.530120192,3.23,18.5009,2010,9,6,5,19,3.67558
3367586,2434449,5738061,2.531436176,3.483,9.9751,2010,9,6,5,20,57.37662
3367589,2435162,5734101,2.534937991,2.867,5,2010,9,6,5,25,59.93337
3367592,2458438,5736457,2.540383757,2.445,5,2010,9,6,5,33,50.44762
3367597,2468636,5731510,2.544545476,3.487,5,2010,9,6,5,39,50.02015
3367601,2450302,5734981,2.549165664,2.517,5,2010,9,6,5,46,29.20434
3375648,2440322,5752883,2.55518282,3.197,5,2010,9,6,5,55,9.08664
3367607,2460172,5739141,2.557970783,3.037,5,2010,9,6,5,59,9.96663
3367608,2460252,5737315,2.559857365,4.487,7.2975,2010,9,6,6,1,52.96731
3367610,2462397,5744512,2.56344135,2.937,5,2010,9,6,6,7,2.62365
3367611,2465676,5728185,2.565781134,3.243,5,2010,9,6,6,10,24.78101
3367612,2473912,5731614,2.567903176,3.775,5.626,2010,9,6,6,13,28.1254
3367613,2456578,5735340,2.57205461,3.887,7.5441,2010,9,6,6,19,26.80933
3367616,2450301,5732967,2.575935376,3.185,12,2010,9,6,6,25,2.10749
3367617,2465860,5730830,2.578153033,3.167,5,2010,9,6,6,28,13.71303
3367619,2462435,5736338,2.582188732,2.823,12,2010,9,6,6,34,2.39743
3367622,2417868,5733212,2.587040008,3.247,5,2010,9,6,6,41,1.54766
3367623,2458583,5734960,2.588798217,3.123,5,2010,9,6,6,43,33.45692
3367624,2442878,5749281,2.591330638,3.127,5,2010,9,6,6,47,12.25807
3383376,2443526,5742803,2.592097888,2.916,5,2010,9,6,6,48,18.54855
3367625,2468689,5732523,2.595452406,2.707,5,2010,9,6,6,53,8.37888
3367627,2458472,5732242,2.599309366,2.859,5,2010,9,6,6,58,41.62024
3367629,2443329,5751073,2.602782521,3.806,5.207,2010,9,6,7,3,41.70084
3367633,2442669,5732171,2.608648205,3.226,5,2010,9,6,7,12,8.49586
3383379,2460803,5738697,2.60919526,3.368,7.818,2010,9,6,7,12,55.76146
3367635,2440656,5736847,2.613301497,3.155,5,2010,9,6,7,18,50.54034
3367638,2444611,5745064,2.620275942,3.893,5.2328,2010,9,6,7,28,53.13239
3383384,2434596,5736899,2.620623694,3.937,6.9597,2010,9,6,7,29,23.17811
3367639,2458842,5736074,2.623676055,3.349,5,2010,9,6,7,33,46.90216
3367642,2453566,5730153,2.626424658,2.812,5,2010,9,6,7,37,44.38144
3367643,2470950,5742334,2.628061731,2.697,5,2010,9,6,7,40,5.82459
3367644,2460775,5737004,2.631023435,3.286,8.3784,2010,9,6,7,44,21.71574
3367649,2450691,5733064,2.637751398,2.906,12,2010,9,6,7,54,3.01182
3367650,2432078,5735743,2.639562145,2.881,5,2010,9,6,7,56,39.4603
3367652,2463005,5736576,2.64272148,2.976,5,2010,9,6,8,1,12.42682
3367656,2457370,5729401,2.649845502,3.232,18.9906,2010,9,6,8,11,27.94239
3367659,2452250,5731573,2.655839823,3.112,17.2917,2010,9,6,8,20,5.85168
3367661,2457494,5734833,2.661064166,3.188,5,2010,9,6,8,27,37.23497
3367662,2419442,5739385,2.663170705,3.636,10.4541,2010,9,6,8,30,39.23987
3379592,2449473,5738776,2.665746391,2.292,5,2010,9,6,8,34,21.77917
3367664,2459488,5734657,2.667782705,3.303,5.9674,2010,9,6,8,37,17.7167
3367665,2445051,5742062,2.669975001,3.044,5,2010,9,6,8,40,27.1311
3367666,2460605,5738604,2.670707247,3.493,6.2274,2010,9,6,8,41,30.3971
3367668,2433932,5737409,2.674271031,3.502,9.1369,2010,9,6,8,46,38.30805
3367669,2429670,5770353,2.676834269,2.802,8.5578,2010,9,6,8,50,19.77187
3367671,2458514,5736345,2.67902603,2.795,5,2010,9,6,8,53,29.13998
3380075,2422270,5736365,2.683420404,2.953,5,2010,9,6,8,59,48.81387
3367680,2453004,5732696,2.695712223,3.17,16.8477,2010,9,6,9,17,30.82707
3367681,2461039,5736135,2.697847033,3.526,8.7934,2010,9,6,9,20,35.27466
3367682,2465145,5708718,2.700404302,3.346,8.326,2010,9,6,9,24,16.2227
3367683,2440285,5735508,2.701849762,3.465,8.2665,2010,9,6,9,26,21.11045
3367684,2440529,5733695,2.705648001,3.012,5,2010,9,6,9,31,49.27829
3380495,2470898,5712754,2.711132065,2.482,12,2010,9,6,9,39,43.10141
3367692,2464831,5742950,2.718753755,3.162,5,2010,9,6,9,50,41.6154
3367693,2422064,5739390,2.719866068,2.881,5,2010,9,6,9,52,17.71927
3367695,2459534,5738774,2.724928844,3.036,5,2010,9,6,9,59,35.1431
3367697,2446533,5742198,2.729671,2.793,5,2010,9,6,10,6,24.86541
3367703,2467890,5729310,2.740121122,3.572,9.1616,2010,9,6,10,21,27.75594
3367708,2455689,5734068,2.752240508,2.757,5,2010,9,6,10,38,54.8709
3367728,2420400,5736395,2.755623146,3.183,5,2010,9,6,10,43,47.1308
3367731,2425492,5735585,2.760386829,2.918,5,2010,9,6,10,50,38.71305
3367734,2420303,5739371,2.766593799,2.246,5,2010,9,6,10,59,34.99525
3367735,2459481,5717638,2.767469793,3.405,7.1887,2010,9,6,11,0,50.68109
3367737,2461777,5735970,2.772229878,3.178,5,2010,9,6,11,7,41.95247
3367739,2442946,5744937,2.776145408,2.959,5,2010,9,6,11,13,20.25426
3367740,2474374,5730990,2.777189097,3.819,6.7614,2010,9,6,11,14,50.42897
3367741,2464251,5730853,2.780395763,3.101,12,2010,9,6,11,19,27.48495
3367742,2460029,5737209,2.783570798,5.109,9.5952,2010,9,6,11,24,1.80792
3381030,2459991,5737540,2.784515272,4.537,5.6616,2010,9,6,11,25,23.41052
3367746,2471561,5736010,2.790206312,3.174,5,2010,9,6,11,33,35.11637
3367748,2460053,5739193,2.793325571,3.92,6.7458,2010,9,6,11,38,4.6203
3367749,2417871,5735418,2.795244361,5.352,6.2678,2010,9,6,11,40,50.40379
3367750,2460885,5738964,2.799643807,3.633,8.1575,2010,9,6,11,47,10.51595
3367753,2469018,5730876,2.804666402,4.19,7.1163,2010,9,6,11,54,24.46808
3367756,2464563,5742778,2.807341731,3.058,5,2010,9,6,11,58,15.61652
3367757,2455527,5738542,2.808417121,3.367,6.6855,2010,9,6,11,59,48.53028
3367759,2418074,5737133,2.813291772,2.835,5,2010,9,6,12,6,49.70011
3367764,2444887,5739083,2.821961835,3.212,5,2010,9,6,12,19,18.79351
3367765,2419951,5741621,2.823451152,4.603,9.7043,2010,9,6,12,21,27.47052
3383531,2458969,5737943,2.827667821,2.776,5,2010,9,6,12,27,31.79073
3367766,2460059,5738179,2.828127747,3.178,5,2010,9,6,12,28,11.52829
3367770,2461260,5732556,2.834178309,2.992,12,2010,9,6,12,36,54.29687
3367772,2420614,5740477,2.837195676,2.674,5,2010,9,6,12,41,14.99737
3367773,2467297,5730211,2.838485742,3.304,8.7556,2010,9,6,12,43,6.45909
3383548,2447899,5732559,2.840573772,3.245,5,2010,9,6,12,46,6.86492
3367774,2467778,5732385,2.841473623,3.576,6.7529,2010,9,6,12,47,24.61203
3383552,2458132,5736609,2.842228205,3.159,5,2010,9,6,12,48,29.80791
3367776,2460215,5737707,2.844101972,3.868,6.9135,2010,9,6,12,51,11.70136
3367780,2460050,5738977,2.854602721,2.739,5,2010,9,6,13,6,18.96606
